"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3661","TC1600010855.hg.1","GLG1","2734","golgi glycoprotein 1",-0.194381973741086,9.03305407600786,-1.34239792603402,0.197065823650677,0.473666513309497,-5.90765448796738
"3662","TC1600010869.hg.1","BCAR1","9564","BCAR1 scaffold protein, Cas family member",-0.234650846129068,4.3862899114277,-0.694212575515294,0.496898189529436,0.776933715552701,-6.55440198810992
"3663","TC1600010951.hg.1","MAF","4094","MAF bZIP transcription factor",-0.231871666754531,7.87058282463123,-0.656541740369455,0.520237648612319,0.790856838980066,-6.58030828694104
"3664","TC1600011002.hg.1","SDR42E1","93517","short chain dehydrogenase/reductase family 42E, member 1",0.224447038342923,4.10405639855301,0.887315326931315,0.387252605294498,0.697144993285703,-6.40049840530912
"3665","TC1600011047.hg.1","HSDL1","83693","hydroxysteroid dehydrogenase like 1",-0.331759022156614,7.09997285258288,-1.78639864570776,0.0918257470195798,0.295930155333006,-5.27483815520764
"3666","TC1600011075.hg.1","ZDHHC7","55625","zinc finger DHHC-type containing 7",-0.715650051701225,8.36455861639243,-3.60542849628843,0.00217385825605852,0.02601889261515,-1.77119031067169
"3667","TC1600011168.hg.1","ZCCHC14","23174","zinc finger CCHC-type containing 14",-0.28273720715604,7.17117698655785,-1.61070845037823,0.125596559926866,0.361080937264711,-5.54114736591848
"3668","TC1600011186.hg.1","SLC7A5","8140","solute carrier family 7 member 5",0.452545819303527,10.1036232544541,2.15628548542968,0.0456290576454758,0.191270402727461,-4.6562488706876
"3669","TC1600011228.hg.1","PIEZO1","9780","piezo type mechanosensitive ion channel component 1",-0.200728489485781,5.96999337889782,-0.608782910916992,0.550692624406957,0.813213039873359,-6.61117421503567
"3670","TC1600011292.hg.1","FANCA","2175","FA complementation group A",-0.62835874434955,4.22353714062254,-2.02628114522154,0.0586713972961109,0.220768409647105,-4.88181838254468
"3671","TC1600011300.hg.1","CENPBD1","92806","CENPB DNA-binding domain containing 1",-0.337306052826263,5.22871078174351,-1.3084731913343,0.208074527047387,0.48824782638475,-5.95023516426922
"3672","TC1600011306.hg.1","PRDM7","11105","PR/SET domain 7",0.27712016610448,3.40509627403982,1.01555645289258,0.324033642130206,0.631839919624334,-6.2794279184191
"3673","TC1600011315.hg.1","FAM234A","83986","family with sequence similarity 234 member A",-0.236080660222742,8.13145267395514,-1.19173317710296,0.249687751678754,0.544516791796606,-6.08987202630588
"3674","TC1600011317.hg.1","NME4","4833","NME/NM23 nucleoside diphosphate kinase 4",-0.141853336476183,7.65889525160825,-0.408075779846374,0.688295949622012,0.884876711659766,-6.71622418859872
"3675","TC1600011323.hg.1","HAGHL","84264","hydroxyacylglutathione hydrolase like",-0.165422460294665,4.73739847818371,-0.762309247806609,0.456290739750578,0.748155294345019,-6.504122911463
"3676","TC1600011326.hg.1","JPT2","90861","Jupiter microtubule associated homolog 2",-0.401427400718732,7.06991024460454,-1.69464591922182,0.108324616733973,0.32967123831259,-5.41634640622763
"3677","TC1600011329.hg.1","TBC1D24","57465","TBC1 domain family member 24",-0.561560878651912,4.88559033198723,-2.10611875544473,0.0503109503678894,0.200896829400055,-4.7442623737759
"3678","TC1600011343.hg.1","CLUAP1","23059","clusterin associated protein 1",-0.644495119435363,3.9190416149609,-1.71010603628208,0.10537680754577,0.323892085303256,-5.39286754089731
"3679","TC1600011359.hg.1","ITPRIPL2","162073","ITPRIP like 2",0.463427704699125,6.04254723225885,1.79368752602004,0.0906144804254596,0.294544753214546,-5.26337706645751
"3680","TC1600011360.hg.1","SYT17","51760","synaptotagmin 17",-0.299043610217543,4.68983884445345,-1.15224103599513,0.265119665427753,0.566361020486539,-6.13462541151017
"3681","TC1600011368.hg.1","LAT","27040","linker for activation of T cells",-0.0996274515590052,6.3626783109577,-0.440517369076421,0.665095560346991,0.874592387108987,-6.70198073118196
"3682","TC1600011376.hg.1","MAZ","4150","MYC associated zinc finger protein",-0.35542150644905,7.04036212707456,-2.26726158014777,0.0366602171768474,0.166643892014875,-4.45747622822792
"3683","TC1600011384.hg.1","PHKG2","5261","phosphorylase kinase catalytic subunit gamma 2",-0.504256310565098,6.18753624463505,-1.98689159878702,0.0632430287825239,0.232678085242773,-4.94849979258566
"3684","TC1600011386.hg.1","ORAI3","93129","ORAI calcium release-activated calcium modulator 3",-0.400721337439761,6.91804991118473,-1.68794585786063,0.109624051978439,0.331664669342997,-5.42647476146235
"3685","TC1600011398.hg.1","MMP2","4313","matrix metallopeptidase 2",0.00541917212882304,7.49317871191651,0.0121694034206248,0.990431698903848,0.999525582088809,-6.80279917533952
"3686","TC1600011399.hg.1","MT1X","4501","metallothionein 1X",-0.0622275600737723,9.00346329281194,-0.163368589470732,0.872148703644474,0.961647455249452,-6.78893124912773
"3687","TC1600011406.hg.1","CKLF-CMTM1","100529251","CKLF-CMTM1 readthrough",-0.00753492569116965,4.24014786995449,-0.0317342602717914,0.975052437991415,0.99588753515179,-6.80235001734271
"3688","TC1600011409.hg.1","PDP2","57546","pyruvate dehyrogenase phosphatase catalytic subunit 2",0.169850685485081,4.54114438772409,0.716942304198843,0.483114613099566,0.769527815638648,-6.53811082368732
"3689","TC1600011423.hg.1","CLEC18C","283971","C-type lectin domain family 18 member C",0.13542095546541,4.73915207039377,0.667396938536165,0.51344949768104,0.786854250921551,-6.57298362190913
"3690","TC1600011440.hg.1","OSGIN1","29948","oxidative stress induced growth inhibitor 1",-0.855136946132244,8.22342072273149,-3.49665509940445,0.00275327580218107,0.0303646988469112,-2.00136059156369
"3691","TC1600011465.hg.1","ERVK13-1","100507321","endogenous retrovirus group K13 member 1",-0.721667404194337,5.48373322937473,-3.55797472148066,0.0024099886126681,0.0277969846608987,-1.87171893099562
"3692","TC1600011499.hg.1","ERI2","112479","ERI1 exoribonuclease family member 2",-0.0955962714940117,5.03759658888277,-0.502532063034317,0.621720791199932,0.853243535298284,-6.67179876780329
"3693","TC1600011500.hg.1","DCUN1D3","123879","defective in cullin neddylation 1 domain containing 3",1.13782329699058,7.33172797647041,6.16229661808215,1.02896776444713e-05,0.000652901189714944,3.53188337021329
"3694","TC1600011501.hg.1","NPIPB3","23117","nuclear pore complex interacting protein family member B3",0.113096205616376,10.025832819963,0.72960737765128,0.475533477113377,0.763490837431253,-6.52881916267491
"3695","TC1600011521.hg.1","ZNF768","79724","zinc finger protein 768",-0.562043079799444,5.89751970318521,-2.51486115333567,0.0222242748085434,0.120260328169595,-3.99585253724947
"3696","TC1600011527.hg.1","VKORC1","79001","vitamin K epoxide reductase complex subunit 1",-0.361809155857951,9.66908995180364,-2.14069738514113,0.0470392531060924,0.194598069124254,-4.68372375240892
"3697","TC1600011551.hg.1","TK2","7084","thymidine kinase 2",-0.349921609834551,5.478793426873,-1.11499072984106,0.280321707338436,0.58647251508204,-6.1756558657224
"3698","TC1600011568.hg.1","TMEM231","79583","transmembrane protein 231",-0.480093838154832,4.58251403431619,-2.43595707053587,0.0261111141204058,0.135135955984044,-4.14547170795254
"3699","TC1600011574.hg.1","GINS2","51659","GINS complex subunit 2",-0.577813309880725,4.39721988912488,-2.10249552652055,0.0506655295258357,0.201444405805726,-4.75057274475475
"3700","TC1700006480.hg.1","TIMM22","29928","translocase of inner mitochondrial membrane 22",-0.470260424900223,6.8495707376286,-2.12357070839633,0.0486345789223191,0.197783467575226,-4.71377922296667
"3701","TC1700006525.hg.1","RPA1","6117","replication protein A1",-0.382174084070034,7.40851325966713,-2.02029803485008,0.059346007112139,0.222403482963939,-4.89199847312868
"3702","TC1700006535.hg.1","HIC1","3090","HIC ZBTB transcriptional repressor 1",-0.763446550534598,6.24796156808853,-3.02367030661119,0.00763775624452221,0.0594589696212216,-2.98642791752861
"3703","TC1700006546.hg.1","SRR","63826","serine racemase",-0.299186832900993,6.11662448620447,-1.04285583415552,0.311574427003604,0.619159452467964,-6.25178271752981
"3704","TC1700006585.hg.1","CTNS","1497","cystinosin, lysosomal cystine transporter",-0.517510582890321,7.92250011847578,-2.80178408689357,0.0122328794996054,0.0824784539187371,-3.43497288216071
"3705","TC1700006611.hg.1","CYB5D2","124936","cytochrome b5 domain containing 2",-0.0058986792113398,4.44076430108959,-0.0259614597040205,0.97958946649096,0.997565826844191,-6.80252417600197
"3706","TC1700006646.hg.1","MINK1","50488","misshapen like kinase 1",-0.0395346980373414,6.03678275311467,-0.209495393556143,0.836543831458795,0.948582589804409,-6.77995630446001
"3707","TC1700006655.hg.1","ENO3","2027","enolase 3",-0.178697235956251,4.04330526693891,-0.767953997471041,0.453018074872829,0.746488695414779,-6.49975767207675
"3708","TC1700006660.hg.1","KIF1C","10749","kinesin family member 1C",-0.574584284047516,7.04643797939015,-3.50774305111714,0.00268779032459063,0.0297843176638847,-1.97794202476943
"3709","TC1700006665.hg.1","ZFP3","124961","ZFP3 zinc finger protein",-0.728389021875182,4.96648116134628,-3.28284288560874,0.00437518999172065,0.0407230051408671,-2.45047541647297
"3710","TC1700006702.hg.1","TXNDC17","84817","thioredoxin domain containing 17",-0.180279779689555,5.98264242177277,-0.838982073635633,0.413086185395558,0.716634910394092,-6.44227993704489
"3711","TC1700006709.hg.1","XAF1","54739","XIAP associated factor 1",0.86472336516805,9.05091809579587,3.39328036073509,0.00344526043331895,0.0346170202323934,-2.21913190159678
"3712","TC1700006740.hg.1","ACAP1","9744","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",0.0857663860337627,4.98512155480427,0.420081480832419,0.67967126076005,0.881414105456455,-6.71107737544599
"3713","TC1700006741.hg.1","KCTD11","147040","potassium channel tetramerization domain containing 11",-0.303828907154032,7.00880061978772,-1.30908939750365,0.207870314620196,0.48824782638475,-5.94946963097523
"3714","TC1700006748.hg.1","TMEM102","284114","transmembrane protein 102",-0.606736298893154,4.89875386325156,-3.47949514116761,0.00285775924937314,0.0306415297293898,-2.03758197354689
"3715","TC1700006763.hg.1","ATP1B2","482","ATPase Na+/K+ transporting subunit beta 2",-0.117107237476682,5.36603687391212,-0.419721912935255,0.679928912988756,0.881414105456455,-6.71123364471638
"3716","TC1700006773.hg.1","TMEM88","92162","transmembrane protein 88",0.518894771189361,8.63977427692149,2.31761104792971,0.0331556601092971,0.156871315246439,-4.3655433614119
"3717","TC1700006774.hg.1","CYB5D1","124637","cytochrome b5 domain containing 1",0.584706631740802,7.98452128139917,2.14691589353919,0.0464719674456162,0.193291651838181,-4.67277685698792
"3718","TC1700006786.hg.1","ALOX15B","247","arachidonate 15-lipoxygenase type B",0.0632052290158365,4.39050786008272,0.216057094220233,0.831506520559952,0.946459966994759,-6.77850003932304
"3719","TC1700006808.hg.1","RANGRF","29098","RAN guanine nucleotide release factor",-0.172827570056139,5.94589103473125,-1.00023352233329,0.331180010101246,0.640785080211724,-6.29466073097853
"3720","TC1700006946.hg.1","HS3ST3B1","9953","heparan sulfate-glucosamine 3-sulfotransferase 3B1",0.648960278670881,7.97125952936626,1.34170603075409,0.197285617680124,0.473666513309497,-5.90853172562045
"3721","TC1700006999.hg.1","ADORA2B","136","adenosine A2b receptor",0.279310866169134,7.37071600637837,0.827341399010831,0.419470922515251,0.721496217263514,-6.45202156751616
"3722","TC1700007016.hg.1","TRPV2","51393","transient receptor potential cation channel subfamily V member 2",0.233962896574376,6.83511038628076,1.48502291110806,0.155788636340217,0.416395247275178,-5.71921285956075
"3723","TC1700007042.hg.1","MPRIP","23164","myosin phosphatase Rho interacting protein",0.323031698157678,8.43069411589236,1.5506333243175,0.13934883328283,0.386895026666464,-5.62761187767455
"3724","TC1700007080.hg.1","RAI1","10743","retinoic acid induced 1",-0.175343380032281,5.31586513632719,-0.704654436170552,0.490537892513126,0.774770687955347,-6.54697938422426
"3725","TC1700007097.hg.1","GID4","79018","GID complex subunit 4 homolog",-0.726151585020052,6.93271213183998,-3.00487159853096,0.00795068592170819,0.0615127391426051,-3.02484313620579
"3726","TC1700007100.hg.1","MYO15A","51168","myosin XVA",0.0868615166175029,3.58562185248195,0.317411761063867,0.754784565050934,0.916478769877719,-6.75034904127697
"3727","TC1700007135.hg.1","TRIM16L","147166","tripartite motif containing 16 like",-0.58695483837189,7.89484377626648,-2.68028726347061,0.0157818277292506,0.0965672735031553,-3.67544356066382
"3728","TC1700007153.hg.1","GRAPL","400581","GRB2 related adaptor protein like",0.0470056043749985,4.59262590520719,0.152123442461519,0.880874871065344,0.96376422112578,-6.79078370719576
"3729","TC1700007189.hg.1","ALDH3A2","224","aldehyde dehydrogenase 3 family member A2",-0.426201437063156,7.07142178677126,-2.06863740019739,0.0540907566044811,0.210191597812044,-4.80923343784487
"3730","TC1700007204.hg.1","SPECC1","92521","sperm antigen with calponin homology and coiled-coil domains 1",-0.122644693302256,5.99919710162136,-0.563798995962461,0.580230446454278,0.83035445037508,-6.63820457326033
"3731","TC1700007262.hg.1","MAP2K3","5606","mitogen-activated protein kinase kinase 3",0.417980939825419,8.8443749583327,2.19359116286328,0.0424103030025574,0.183079705039931,-4.59004154103828
"3732","TC1700007360.hg.1","TMEM97","27346","transmembrane protein 97",-0.263704040189415,4.83804119608208,-0.704296692015939,0.490755008303322,0.774770687955347,-6.54723541590509
"3733","TC1700007387.hg.1","TRAF4","9618","TNF receptor associated factor 4",0.198976787949433,4.02364950942195,0.947955605914431,0.356393065955338,0.665113892628978,-6.3450759845637
"3734","TC1700007408.hg.1","PIPOX","51268","pipecolic acid and sarcosine oxidase",0.144412971721791,3.57954753600537,0.597912465237921,0.557756132764381,0.817313004417783,-6.61788843524763
"3735","TC1700007451.hg.1","CPD","1362","carboxypeptidase D",0.0823754790473092,8.31638853089956,0.474374865075172,0.641250199858784,0.862991231737274,-6.68598172496878
"3736","TC1700007469.hg.1","ATAD5","79915","ATPase family AAA domain containing 5",-0.527781710182369,4.65962869670325,-2.87608548776554,0.0104558337966926,0.0742813223102457,-3.28602249639412
"3737","TC1700007557.hg.1","CCL2","6347","C-C motif chemokine ligand 2",0.181441792336187,10.4905492231907,0.741410873730609,0.468532496903114,0.757161606518531,-6.52002215680995
"3738","TC1700007558.hg.1","CCL7","6354","C-C motif chemokine ligand 7",0.785354860971987,7.56310087307556,2.26621547245213,0.0367365513535582,0.166663766767563,-4.45937506599966
"3739","TC1700007560.hg.1","CCL8","6355","C-C motif chemokine ligand 8",1.19774858654293,6.70564996454877,2.35860076946374,0.0305357738041964,0.148417318217248,-4.28993698959298
"3740","TC1700007561.hg.1","CCL13","6357","C-C motif chemokine ligand 13",0.180567339681182,5.53354302260945,0.55064094344539,0.589021315035238,0.835122966404415,-6.64573382691654
"3741","TC1700007585.hg.1","SLFN5","162394","schlafen family member 5",1.3719326194088,9.07803486854741,3.92408038526325,0.00108741131950521,0.0161031699745721,-1.09305570433458
"3742","TC1700007617.hg.1","CCL18","6362","C-C motif chemokine ligand 18",0.125973921192845,9.83422333115277,0.314713803862203,0.756796966965526,0.916478769877719,-6.75123560009874
"3743","TC1700007636.hg.1","PIGW","284098","phosphatidylinositol glycan anchor biosynthesis class W",-0.262354027342075,6.67901697817709,-1.38223973671753,0.184735862287716,0.456847737096922,-5.85652871949381
"3744","TC1700007641.hg.1","DHRS11","79154","dehydrogenase/reductase 11",-0.37772362933913,4.29330286086565,-1.31600295471348,0.205589986673813,0.485652274497659,-5.94086057559718
"3745","TC1700007642.hg.1","MRM1","79922","mitochondrial rRNA methyltransferase 1",-0.292793853327353,3.8637532735095,-1.09338475367582,0.289430103414198,0.596901264031419,-6.1989215064499
"3746","TC1700007677.hg.1","DUSP14","11072","dual specificity phosphatase 14",-0.646311645927426,5.14009318495813,-2.62285947989322,0.0177845360149063,0.103620089083077,-3.78764530163348
"3747","TC1700007702.hg.1","SOCS7","30837","suppressor of cytokine signaling 7",-0.463940602172039,6.18286924815403,-2.31255633792838,0.0334928725893173,0.15746939673998,-4.374820016097
"3748","TC1700007716.hg.1","MLLT6","4302","MLLT6, PHD finger containing",-0.0993308560444284,7.09502634219124,-0.447881969437684,0.659876081620708,0.873732902623294,-6.69859901819918
